Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL23,OUT019,252.99081
NCR05,OUT049,2856.1174
NCE19,OUT018,672.8208
FDY07,OUT035,681.73627
FDB10,OUT017,3652.4976
FDP57,OUT013,1622.5355
FDU48,OUT019,378.16553
FDH48,OUT035,454.53403
FDO33,OUT035,1758.4503
NCU29,OUT045,2307.9392
FDW35,OUT046,683.08704
FDH05,OUT010,3708.8577
FDP26,OUT049,1481.1915
DRG27,OUT035,608.26074
FDQ33,OUT046,2521.4963
FDH20,OUT010,1245.0919
FDV14,OUT046,1402.1921
DRD01,OUT046,1004.1891
NCI17,OUT049,1481.6891
FDF39,OUT010,3259.7341
FDX37,OUT046,1488.0531
NCX17,OUT035,3358.1238
FDN03,OUT013,5285.933
NCS41,OUT010,1640.4285
FDH34,OUT045,2899.0322
NCX53,OUT018,1652.8021
FDY31,OUT046,2316.7786
FDD20,OUT017,2604.2117
FDE51,OUT045,718.64044
FDV27,OUT046,1232.3754
FDF16,OUT035,870.2049
FDZ02,OUT049,1339.0454
NCK05,OUT045,1174.7251
FDM12,OUT027,2699.8904
NCA05,OUT018,1276.1259
FDX33,OUT045,2539.688
FDM25,OUT049,2664.451
FDE41,OUT018,222.67233
FDW14,OUT045,1685.4326
NCD30,OUT046,1436.8198
FDB23,OUT010,2072.8647
FDF45,OUT046,1003.70557
FDW20,OUT017,1847.3586
FDF47,OUT045,3006.0393
NCR05,OUT019,1074.0537
DRB01,OUT046,2868.2576
FDE36,OUT013,2494.7356
FDU56,OUT049,3022.6338
FDB23,OUT049,3574.0117
FDN48,OUT049,1381.1627
FDS43,OUT013,2914.139
NCN05,OUT013,1140.6512
NCL53,OUT049,2549.5964
FDL56,OUT046,1699.5383
FDH17,OUT018,1395.4625
FDP37,OUT046,2584.562
FDG09,OUT019,1024.4338
FDA55,OUT045,3383.5168
FDX31,OUT049,5096.704
FDJ41,OUT045,3516.3616
DRC24,OUT045,2415.7754
FDQ21,OUT035,1941.1976
NCT54,OUT045,447.42715
FDH08,OUT049,3592.8762
FDY38,OUT018,3751.9922
DRM11,OUT010,2005.8326
FDG32,OUT049,3327.1404
NCH18,OUT046,3712.2046
FDI20,OUT035,3227.6343
FDA33,OUT018,373.48828
FDN45,OUT013,3309.0378
FDT45,OUT010,529.40344
FDR32,OUT035,3621.9907
FDA48,OUT017,3500.982
FDN23,OUT017,2286.663
NCR18,OUT035,746.0407
FDD45,OUT046,1898.3085
FDI22,OUT018,3625.651
FDT09,OUT013,737.4984
DRC24,OUT027,2258.06
FDT39,OUT046,2297.688
FDX28,OUT045,1347.9436
FDA50,OUT018,984.91693
FDT33,OUT027,3947.1035
FDQ60,OUT049,1843.0663
NCM19,OUT018,1368.802
FDF40,OUT046,4088.0447
NCI30,OUT035,3684.845
FDK34,OUT049,3586.9783
FDA38,OUT027,3461.8945
FDT02,OUT045,216.82188
FDC11,OUT017,1195.3948
FDD08,OUT046,593.3186
NCS29,OUT046,4069.529
DRI03,OUT010,2184.3105
FDK48,OUT035,1114.953
FDM52,OUT049,2298.4202
FDP49,OUT035,1001.78265
DRA24,OUT046,3296.7378
NCJ43,OUT049,2711.1055
FDE11,OUT045,4473.448
FDP01,OUT049,2211.2678
FDQ59,OUT018,805.5954
FDA43,OUT019,590.63104
FDL14,OUT017,2326.07
FDV50,OUT010,1085.72
FDT01,OUT027,3008.7336
NCC42,OUT035,2037.8375
FDO28,OUT046,1806.435
FDD32,OUT019,374.04587
FDV45,OUT035,3062.6353
NCW17,OUT019,641.5447
NCJ17,OUT027,2220.9524
NCF18,OUT049,2846.738
FDP01,OUT045,2996.9465
FDH24,OUT045,3024.3645
FDI38,OUT027,3144.8484
FDX03,OUT035,616.579
FDY28,OUT046,3188.188
FDN34,OUT018,3082.9512
FDJ02,OUT045,3097.8154
FDW40,OUT019,639.03064
FDX03,OUT017,583.84875
FDE17,OUT027,2249.408
FDT58,OUT046,2565.746
FDI38,OUT013,3223.6953
FDW22,OUT035,3511.3145
FDS15,OUT027,2610.168
NCX06,OUT013,3087.111
DRK47,OUT035,3556.4011
FDC23,OUT027,4521.9097
FDM56,OUT010,918.0304
FDP21,OUT046,2896.8953
FDP58,OUT046,3584.8071
FDA27,OUT019,552.72614
FDK41,OUT019,370.3844
NCH42,OUT046,3570.3643
FDG29,OUT045,578.17676
FDW15,OUT018,1294.2373
FDD28,OUT018,595.1745
FDQ37,OUT049,2925.0022
FDC23,OUT035,2828.2668
FDV13,OUT035,1318.8208
FDK33,OUT046,4553.431
FDO33,OUT013,1889.7506
FDN21,OUT017,2418.0278
NCW06,OUT027,2667.148
FDI38,OUT035,3478.5708
FDC21,OUT027,2753.8062
NCS05,OUT046,2569.042
NCN53,OUT049,596.13025
FDV40,OUT010,616.78986
FDG60,OUT017,3637.8794
NCY30,OUT027,2807.7812
FDM40,OUT045,2578.4714
NCO30,OUT046,2846.635
FDK10,OUT046,2773.372
FDM36,OUT045,2612.146
FDN10,OUT013,2409.3022
FDM46,OUT018,1397.269
FDX50,OUT049,2165.0645
FDP33,OUT045,4859.0034
FDO12,OUT045,2891.2158
FDC28,OUT013,1490.5896
FDO31,OUT045,1494.8784
FDX45,OUT035,2319.1526
FDV21,OUT049,1886.5435
FDH04,OUT049,1431.5272
NCG54,OUT013,3460.1594
FDO13,OUT046,2521.5264
FDA09,OUT027,2401.406
FDC38,OUT017,2593.9316
NCO42,OUT046,856.2898
FDL45,OUT049,1874.7806
NCK31,OUT013,849.8811
FDM39,OUT017,2703.3816
FDC22,OUT010,1805.2133
FDF46,OUT046,1779.3358
FDQ37,OUT045,2848.3289
FDH41,OUT010,644.0982
FDQ04,OUT046,763.5105
NCQ02,OUT027,2645.0627
FDJ57,OUT027,1486.6622
NCE07,OUT049,1873.1675
FDE56,OUT013,1133.1359
FDI20,OUT049,3374.8933
FDK36,OUT018,407.55853
FDP08,OUT027,2655.498
FDF44,OUT017,1868.2534
NCU53,OUT017,2751.432
FDF47,OUT035,3174.5925
FDS55,OUT010,2313.2783
FDZ52,OUT010,900.2493
FDL04,OUT018,1288.4104
NCM26,OUT035,3076.8262
FDX43,OUT049,2769.0193
FDP52,OUT049,3664.9634
DRK49,OUT045,766.59247
FDE38,OUT013,2615.4624
DRF13,OUT035,2513.5784
FDK41,OUT010,804.7444
FDJ04,OUT027,2049.9812
FDZ44,OUT018,1480.4366
FDS11,OUT013,3442.9011
FDA55,OUT049,3636.5833
NCW53,OUT046,4373.56
FDB49,OUT027,1792.0048
FDD23,OUT017,4371.6763
NCV42,OUT045,1664.5714
NCZ29,OUT018,1566.4572
FDQ26,OUT013,836.6475
FDV08,OUT017,592.53784
FDC53,OUT049,1217.8027
FDV58,OUT010,1003.1818
NCP02,OUT019,153.72328
DRI37,OUT045,264.09158
FDQ12,OUT049,1609.8973
FDE33,OUT046,1262.9392
FDX27,OUT045,1277.3234
FDM22,OUT017,831.38257
NCH30,OUT019,262.14066
FDC04,OUT017,3714.049
FDO38,OUT046,1220.1721
FDV52,OUT027,2845.3926
FDB32,OUT013,1410.3854
FDV43,OUT018,495.39655
FDI24,OUT018,2151.6482
FDR40,OUT017,1232.1605
FDW02,OUT049,1913.3423
FDE44,OUT049,738.29565
FDL38,OUT046,1884.5367
NCT54,OUT010,1205.5884
DRJ39,OUT010,1988.4468
FDW55,OUT049,4279.562
DRF13,OUT019,323.15594
NCW17,OUT049,2041.5035
FDP13,OUT035,764.3111
FDS08,OUT018,1609.4573
NCP17,OUT035,1026.4427
NCO53,OUT035,3010.469
FDH19,OUT045,2700.8525
FDJ04,OUT017,2475.8145
FDG10,OUT049,851.94714
FDA40,OUT010,990.4253
FDI53,OUT045,2444.5444
FDU09,OUT010,529.1798
FDK60,OUT045,1452.6396
FDR43,OUT017,600.1413
FDW22,OUT017,4675.2505
DRP47,OUT010,1101.2522
DRG48,OUT010,2294.5242
FDA14,OUT035,2451.8503
FDU49,OUT013,1289.03
FDK28,OUT045,1630.3372
FDT19,OUT046,2711.0916
NCQ42,OUT045,1990.7563
FDD03,OUT045,3516.1318
NCM53,OUT013,1474.9349
NCX53,OUT045,2003.745
FDV14,OUT027,1654.432
NCZ54,OUT017,2635.7302
FDB39,OUT013,846.3422
DRC24,OUT046,2322.5154
FDY36,OUT013,1020.53345
FDN01,OUT035,2685.7805
DRH25,OUT046,1007.0681
FDV08,OUT046,647.0303
NCP53,OUT049,3793.7974
FDU52,OUT010,1864.9001
NCI42,OUT045,2991.501
FDZ14,OUT035,1850.6404
FDF11,OUT046,3753.6602
FDQ13,OUT018,968.8318
FDO32,OUT010,408.51752
DRJ37,OUT018,1279.8988
FDY43,OUT046,3456.606
NCT41,OUT017,2313.9727
NCV17,OUT045,2579.0752
FDM04,OUT027,1112.1415
DRB48,OUT018,387.91324
FDM24,OUT013,2493.6921
FDT37,OUT049,5179.8486
NCO05,OUT010,1026.9387
FDL13,OUT046,3528.1362
FDL15,OUT017,2475.824
FDB11,OUT018,2925.042
FDL14,OUT019,329.9254
FDY10,OUT019,525.7017
FDJ40,OUT049,2106.318
NCW18,OUT046,3723.8743
NCY06,OUT013,1914.7891
DRE13,OUT018,806.9202
FDA26,OUT045,3124.3765
NCE19,OUT010,560.91266
FDE33,OUT035,1472.6656
DRL59,OUT027,1176.2294
FDY07,OUT046,840.4955
FDF57,OUT018,1625.3253
FDM58,OUT035,1622.0714
FDP26,OUT027,1788.8213
FDY32,OUT046,2683.9382
FDD51,OUT010,492.27927
FDU22,OUT018,1077.7847
FDZ49,OUT018,2009.9296
NCI42,OUT017,4499.7446
FDT04,OUT027,677.2021
NCU41,OUT045,4342.2554
FDS56,OUT045,3511.6084
NCN42,OUT017,3076.8262
FDK34,OUT046,3805.3762
FDB03,OUT017,3614.9897
DRJ25,OUT035,850.4384
FDT25,OUT027,2254.3523
FDN20,OUT013,2598.2734
FDP09,OUT013,3334.5913
FDM20,OUT019,1103.8837
NCG55,OUT046,1941.5879
NCP14,OUT045,1471.9247
NCH06,OUT046,3544.1294
FDV52,OUT013,2194.2776
NCL07,OUT035,593.73663
DRJ11,OUT027,2251.5786
DRO59,OUT013,1013.47943
FDW15,OUT010,1293.0629
NCQ30,OUT035,2008.0767
NCN54,OUT019,189.63812
FDY01,OUT027,2048.841
FDX39,OUT035,4564.0337
FDH53,OUT027,1606.6844
FDA57,OUT035,638.5918
NCC07,OUT010,315.1876
FDU28,OUT013,2866.7288
FDK36,OUT010,501.46118
FDR36,OUT018,383.9068
NCQ17,OUT035,2298.0215
FDS28,OUT019,273.18982
FDE08,OUT045,2407.6736
FDU22,OUT046,1829.3226
FDG41,OUT045,1583.6361
FDO31,OUT010,892.3696
FDM21,OUT019,151.13574
FDU40,OUT017,2570.0083
FDV36,OUT018,1107.437
FDT10,OUT027,1255.2185
FDX38,OUT045,732.38434
NCU30,OUT027,3837.772
NCV06,OUT049,2866.73
FDT16,OUT035,4052.8704
NCP41,OUT027,1786.4186
FDZ56,OUT017,926.972
FDC22,OUT035,2895.4468
FDU10,OUT035,587.7523
FDS46,OUT045,1800.6906
FDO08,OUT049,3257.2554
NCV42,OUT018,914.9423
FDP33,OUT035,3765.5598
FDJ12,OUT046,4582.192
FDH04,OUT045,1380.8164
NCU54,OUT013,3404.7874
FDO36,OUT010,1671.0992
FDT37,OUT027,1875.247
FDD14,OUT010,1795.1707
FDA16,OUT013,3572.7632
NCS42,OUT019,252.92752
FDP10,OUT019,558.283
FDQ28,OUT049,2298.8008
FDK57,OUT010,1058.0448
FDK02,OUT013,1870.4949
FDW47,OUT018,1595.4076
NCC42,OUT018,1130.9839
FDQ37,OUT018,1606.0411
FDL40,OUT046,1386.095
DRE13,OUT010,1135.6298
FDQ34,OUT027,1881.8693
NCB54,OUT046,2557.1333
FDS48,OUT049,2558.828
FDO15,OUT045,1069.0278
NCT30,OUT013,688.8816
FDU49,OUT027,1734.4984
FDE21,OUT046,1771.9104
FDS49,OUT019,387.55624
FDT38,OUT027,1652.0187
FDZ01,OUT045,2083.2026
FDC41,OUT035,1234.8446
DRG13,OUT010,1470.8973
NCZ42,OUT018,2143.9163
NCM07,OUT045,1281.9951
NCV17,OUT018,1694.9656
DRK39,OUT035,1339.2357
FDS37,OUT018,1599.8958
FDV12,OUT019,256.1647
NCG19,OUT018,2007.7144
FDS51,OUT013,1154.408
NCO14,OUT046,588.08307
FDC38,OUT046,1896.207
FDN15,OUT046,2612.1538
NCH42,OUT013,3635.0488
FDQ22,OUT046,544.37726
FDC05,OUT013,2891.1785
FDZ31,OUT013,4404.102
DRJ23,OUT049,3003.3152
FDC52,OUT035,2531.636
DRD12,OUT010,964.5463
FDV55,OUT017,2302.839
FDD32,OUT046,416.6777
FDR01,OUT049,3115.4087
FDY08,OUT019,642.0921
FDQ45,OUT045,2882.453
DRN11,OUT027,2184.5476
NCS05,OUT018,1112.5907
FDY32,OUT035,2683.9382
NCD31,OUT045,942.74677
NCE06,OUT049,2492.9749
NCP14,OUT046,1547.6938
NCF18,OUT019,416.80597
FDF14,OUT018,1774.6451
FDB22,OUT017,2297.0732
NCH54,OUT049,2702.7043
FDU27,OUT035,738.1742
FDS58,OUT027,2288.1877
NCU29,OUT035,2327.4834
FDJ57,OUT013,4433.3057
FDL56,OUT049,1355.8499
FDH60,OUT035,3038.7004
FDN24,OUT018,659.65247
FDD02,OUT017,2004.719
FDP15,OUT017,3931.4504
FDB28,OUT027,2595.7495
DRC49,OUT045,3035.057
NCG30,OUT018,1073.4486
FDJ14,OUT049,1149.9723
FDL52,OUT045,737.68494
NCG19,OUT027,3181.7861
NCN41,OUT035,2535.4702
FDW22,OUT013,1537.9811
FDI02,OUT013,1547.5919
FDV51,OUT045,2699.4263
FDV48,OUT046,1210.5107
NCL17,OUT019,645.09216
FDP46,OUT045,1363.572
FDU10,OUT045,555.9265
FDT37,OUT010,3261.0852
FDI27,OUT035,703.0024
FDN51,OUT046,4160.137
FDW07,OUT035,1291.8706
FDN45,OUT049,3502.0261
DRN37,OUT027,2187.5544
DRF48,OUT049,2994.2622
FDP38,OUT019,149.2545
NCX18,OUT027,2586.486
FDK45,OUT018,1517.4639
FDZ37,OUT049,1329.8662
FDS50,OUT018,1941.3806
NCR54,OUT018,2465.4119
NCS17,OUT035,1401.4491
FDV31,OUT046,2772.443
DRE27,OUT017,1404.8835
FDN60,OUT013,3302.786
FDK26,OUT013,2971.3508
FDX37,OUT018,922.7808
FDW31,OUT046,2975.7612
FDX26,OUT018,3476.6345
DRL49,OUT019,284.43732
FDU49,OUT017,1289.03
FDY58,OUT046,3408.2341
FDN03,OUT045,3635.9324
NCV06,OUT010,541.61957
FDH53,OUT045,1290.094
FDG31,OUT018,802.17975
NCC06,OUT045,720.9171
FDS13,OUT049,1526.8654
FDP16,OUT035,3654.2312
FDA35,OUT013,1855.005
DRP47,OUT018,3755.5623
FDY28,OUT010,1851.0586
FDY20,OUT035,1314.9244
NCH30,OUT017,1586.2478
NCR29,OUT019,224.23476
NCP05,OUT013,2303.263
NCF30,OUT019,360.65042
FDA08,OUT035,892.2423
FDN51,OUT027,3782.2275
FDH12,OUT046,1518.4211
FDY39,OUT017,2903.648
NCO53,OUT045,1353.3923
FDB40,OUT046,892.591
FDH02,OUT049,472.521
FDY11,OUT027,1284.663
FDQ09,OUT019,336.59494
FDP16,OUT013,5065.0703
NCF55,OUT018,430.58978
FDY09,OUT027,2357.2063
FDY39,OUT045,2907.196
NCU53,OUT049,2499.8118
NCT41,OUT049,2297.7173
FDJ45,OUT046,564.7351
FDR28,OUT013,2663.0063
FDN08,OUT013,1753.9329
FDJ07,OUT049,2423.3647
FDZ09,OUT027,2214.8398
FDQ14,OUT017,864.9207
FDY12,OUT027,481.29874
FDK57,OUT046,1843.0327
FDD20,OUT049,2537.836
FDS36,OUT018,1358.8224
FDI40,OUT049,1586.1633
FDJ40,OUT045,1610.8188
FDE08,OUT013,2268.589
DRK01,OUT013,1463.5148
FDC58,OUT049,758.7512
FDE50,OUT046,3020.3813
FDX48,OUT035,3100.2544
DRM35,OUT018,2142.5972
FDG41,OUT013,1501.8234
FDB52,OUT046,5180.2407
FDV19,OUT045,942.74677
DRG48,OUT017,2327.4834
FDI26,OUT013,4058.8608
FDU11,OUT019,270.7123
FDF59,OUT019,369.5781
FDR07,OUT049,1460.4594
NCE06,OUT017,2603.8376
FDE10,OUT046,1970.5183
NCO55,OUT046,1535.9856
FDZ13,OUT013,872.5091
FDT50,OUT017,1359.6511
FDH12,OUT010,1287.9125
FDD21,OUT045,1790.1627
NCM05,OUT013,5220.296
FDK04,OUT013,913.2875
FDN33,OUT017,1398.333
NCM18,OUT010,639.1023
DRC25,OUT049,1461.9966
FDT47,OUT017,1512.2745
FDD45,OUT027,1841.787
NCD07,OUT018,1059.2081
NCY54,OUT010,1146.6777
FDL12,OUT049,917.959
FDL02,OUT017,1484.0249
FDC60,OUT035,1366.3229
FDR37,OUT017,2901.0774
FDY16,OUT017,4462.0435
FDU26,OUT045,1851.5365
FDN24,OUT013,845.7066
FDH44,OUT013,2302.0852
FDE23,OUT010,399.69174
FDW60,OUT017,2661.03
FDQ55,OUT049,798.9046
FDV32,OUT027,1266.5157
FDV03,OUT010,1292.0482
FDY14,OUT010,3305.8716
NCL55,OUT027,3319.958
DRF25,OUT017,593.00037
FDX03,OUT046,629.3177
FDF40,OUT045,3566.5486
FDX24,OUT010,964.5831
FDA25,OUT049,1482.4515
FDH21,OUT018,2091.9744
FDB47,OUT010,1852.2782
FDT34,OUT019,558.283
FDS39,OUT010,1114.6829
NCU05,OUT046,1145.7728
FDE02,OUT049,1381.9668
FDL25,OUT035,1764.5098
FDC50,OUT049,1448.1824
FDZ32,OUT049,1482.4866
FDV14,OUT045,1281.38
FDR07,OUT045,1428.6204
FDB26,OUT049,831.19244
NCR50,OUT045,2483.842
FDP01,OUT018,1292.2706
FDH57,OUT045,1979.6726
FDM60,OUT027,682.75775
FDA45,OUT017,2579.797
FDU55,OUT017,1669.1735
FDH40,OUT035,1302.8778
FDG40,OUT019,78.384224
FDT12,OUT049,3464.0698
DRL59,OUT045,822.0491
FDT47,OUT018,1372.8435
FDI60,OUT017,938.5532
DRF51,OUT027,765.80225
NCK31,OUT049,878.99603
FDB08,OUT045,2459.723
FDM44,OUT035,1653.4735
FDD46,OUT018,1299.6124
FDR27,OUT019,276.25867
FDV56,OUT010,1360.7943
FDM02,OUT049,1240.2677
FDU45,OUT018,1039.0706
FDZ10,OUT017,1938.961
NCK31,OUT010,106.41748
FDR27,OUT035,1895.377
FDF33,OUT013,1533.025
FDJ36,OUT046,1528.1158
FDP33,OUT049,3926.9944
FDG17,OUT046,3677.921
FDG47,OUT027,2758.1228
NCW29,OUT046,1937.0597
DRH59,OUT017,1263.6871
FDR32,OUT017,3558.946
FDP48,OUT035,2883.9976
FDG17,OUT035,3697.8271
DRJ59,OUT017,754.3674
FDY48,OUT027,997.41547
FDB02,OUT046,2679.2397
FDN10,OUT019,327.5004
NCD55,OUT035,592.7561
FDX34,OUT013,1836.2217
FDZ38,OUT045,2678.0798
DRF37,OUT049,1622.9313
DRL47,OUT019,354.82727
FDL27,OUT035,962.9094
NCP53,OUT035,3779.701
FDT03,OUT019,575.75854
FDJ28,OUT035,2916.7112
FDF40,OUT018,2921.1853
FDA32,OUT035,1432.0879
NCP02,OUT017,1002.65094
FDZ31,OUT045,2870.3855
NCQ29,OUT013,3920.9514
FDP57,OUT010,909.16876
FDL32,OUT027,2161.1575
DRB01,OUT035,4329.635
FDJ40,OUT046,1502.4762
FDO24,OUT018,2693.731
FDO11,OUT018,2855.563
FDA56,OUT035,1805.1091
FDF02,OUT045,1519.1794
FDA10,OUT013,1834.802
NCI55,OUT017,2493.713
FDZ40,OUT010,154.75739
FDV08,OUT049,624.5283
FDN48,OUT013,1367.821
FDU57,OUT017,2483.9653
DRF49,OUT013,2412.4612
FDS02,OUT035,2880.252
FDS43,OUT046,2789.3237
FDT16,OUT013,4125.8696
FDX19,OUT027,3310.526
FDK15,OUT046,1477.2252
DRA12,OUT049,1980.4138
FDY35,OUT017,696.8959
NCU42,OUT013,908.2193
FDD26,OUT013,4353.627
FDR11,OUT018,1474.8687
NCP53,OUT045,3620.7158
FDP34,OUT045,2528.4504
NCV41,OUT019,543.8384
FDN20,OUT018,1557.6743
FDZ16,OUT018,3529.0361
FDZ28,OUT049,1890.7253
NCL55,OUT013,5070.1836
NCJ17,OUT046,503.21457
FDT37,OUT046,3570.141
FDV51,OUT049,926.972
FDZ28,OUT035,1892.39
FDN27,OUT013,1614.0542
FDS14,OUT019,698.88446
FDZ58,OUT045,1967.785
FDD46,OUT046,2320.4543
FDJ03,OUT035,854.23553
FDU03,OUT010,2334.2173
FDA33,OUT027,3601.4355
NCW53,OUT035,2881.8035
NCC55,OUT017,581.9087
FDP52,OUT019,478.5336
FDE39,OUT049,1826.081
FDB44,OUT035,4610.627
FDG59,OUT013,592.5769
FDI05,OUT013,1099.2151
FDF59,OUT045,1960.4332
FDM39,OUT019,564.6677
FDB14,OUT013,1885.6788
NCS05,OUT019,286.7641
DRJ35,OUT045,993.1326
FDO31,OUT019,388.7784
FDA31,OUT046,2803.78
FDX40,OUT049,761.1394
FDW56,OUT045,2825.6274
FDH09,OUT018,438.36014
FDA52,OUT019,540.8767
FDF20,OUT019,425.70734
FDE40,OUT046,926.40607
NCU17,OUT046,2182.7344
NCP14,OUT035,1546.9669
FDN25,OUT027,1044.5281
FDU39,OUT049,865.7205
NCM05,OUT017,3739.494
FDU07,OUT017,2390.4763
FDF28,OUT049,2052.1108
FDR57,OUT049,2628.0762
FDJ33,OUT013,1824.2913
DRH23,OUT035,872.2648
FDQ52,OUT046,4017.8755
DRK13,OUT035,4302.482
FDP09,OUT046,3227.6343
FDR08,OUT027,2060.8376
FDV50,OUT045,2513.1577
FDT13,OUT049,4450.7017
FDJ27,OUT027,1914.9891
FDH21,OUT046,2509.4695
FDW14,OUT027,1659.6617
FDL52,OUT049,625.14984
FDW28,OUT017,4314.9336
FDL40,OUT049,1509.9766
FDE24,OUT046,1902.2427
FDX35,OUT049,3558.946
FDP46,OUT017,1688.8324
FDX56,OUT045,3196.0398
FDQ45,OUT049,4317.1714
FDK50,OUT027,3874.2065
FDY26,OUT045,3183.436
FDQ09,OUT017,2413.5798
FDN39,OUT049,915.32916
FDP13,OUT017,225.61128
FDR51,OUT013,2336.0815
FDZ49,OUT010,1024.5172
FDL28,OUT018,2899.2554
FDZ10,OUT035,1914.2316
FDK38,OUT013,866.164
DRL49,OUT027,2247.5303
FDR15,OUT013,3054.0398
FDQ24,OUT035,5025.473
FDD56,OUT013,2713.1985
NCR42,OUT046,590.7696
FDH52,OUT045,979.2919
FDH57,OUT019,617.98676
FDR15,OUT010,1286.1393
FDJ34,OUT035,1938.8508
FDW37,OUT035,1386.7756
FDQ23,OUT018,1307.8228
FDP34,OUT013,2476.3936
FDE04,OUT027,2458.2007
FDC48,OUT045,1273.572
FDA47,OUT019,386.386
FDI35,OUT018,2377.4382
NCV05,OUT013,3052.7354
FDR28,OUT045,2703.8455
FDH31,OUT017,455.44666
FDP59,OUT019,252.53772
FDS19,OUT018,888.48517
FDM60,OUT045,581.3498
FDJ44,OUT018,2257.2273
DRH51,OUT017,1325.0176
DRC25,OUT017,1770.3435
DRE25,OUT013,1377.1387
NCX05,OUT049,2409.4478
FDR11,OUT017,2684.5652
DRP47,OUT045,3614.6548
DRC49,OUT019,646.55396
FDQ47,OUT027,643.3003
FDL20,OUT013,670.74805
FDM34,OUT035,2591.3633
NCN55,OUT013,4997.0747
FDD41,OUT035,2100.4463
FDE52,OUT049,1409.6472
NCT18,OUT019,545.36523
FDJ32,OUT018,740.04755
FDE16,OUT046,1447.2985
FDZ09,OUT045,2583.3794
DRZ11,OUT046,1850.9673
FDK41,OUT049,1307.9061
FDE56,OUT049,917.41455
FDH34,OUT013,2988.7913
DRI49,OUT013,1279.8947
DRI59,OUT046,3501.2173
DRC36,OUT049,2715.309
FDS15,OUT019,533.8637
FDI07,OUT018,3501.8594
FDZ15,OUT018,1057.7183
NCX41,OUT027,3125.1025
NCO29,OUT019,408.44916
FDF57,OUT013,2668.1348
FDI33,OUT035,1368.2057
DRJ47,OUT049,2733.297
FDB34,OUT046,1694.6422
FDY22,OUT027,2140.9778
DRL11,OUT017,2442.626
FDY46,OUT035,2972.014
FDG17,OUT013,3598.4705
FDE52,OUT018,777.92377
DRP47,OUT027,2951.2002
FDO01,OUT010,1643.6501
FDL09,OUT046,909.32764
FDR57,OUT013,3290.168
DRD37,OUT035,743.2666
FDQ36,OUT027,764.14307
FDL33,OUT049,2965.006
FDL48,OUT045,707.9653
FDL28,OUT049,3690.2163
NCN29,OUT046,841.60144
FDO13,OUT035,2391.8967
FDB38,OUT045,2490.1467
FDI36,OUT035,2890.1753
FDI58,OUT035,1380.0988
FDH22,OUT018,1109.0411
FDQ27,OUT013,1592.508
FDT33,OUT046,2443.609
FDC56,OUT045,1923.7688
FDF14,OUT046,2456.151
FDQ39,OUT017,3000.6094
NCM43,OUT017,2541.2812
FDS46,OUT035,1994.8495
FDI22,OUT049,3198.631
NCE43,OUT045,2576.7651
FDZ36,OUT010,1620.1313
FDR13,OUT019,250.58339
FDP46,OUT018,919.2566
FDW56,OUT019,1049.6722
FDB40,OUT017,2485.0657
FDM28,OUT018,2250.9846
FDV49,OUT013,5674.34
NCS53,OUT018,1847.8763
FDO03,OUT049,3671.8137
FDT15,OUT035,4421.593
FDD33,OUT049,4880.369
FDX13,OUT017,3940.5884
FDH60,OUT013,2866.8958
DRH51,OUT046,1232.3232
NCL07,OUT049,651.90576
FDW51,OUT045,3210.5698
FDF21,OUT019,590.63104
FDH26,OUT019,288.14322
FDJ03,OUT049,707.6347
FDU35,OUT017,1934.5212
DRL01,OUT018,3790.279
FDE59,OUT045,725.7755
FDI60,OUT035,1035.7415
DRH39,OUT035,1222.3555
FDK36,OUT049,705.1777
FDN52,OUT045,1267.6002
FDU12,OUT017,3859.225
NCT05,OUT027,5974.1187
FDS37,OUT027,2112.9841
FDK24,OUT017,699.5233
DRF36,OUT013,2919.8918
FDN46,OUT010,1108.7682
NCN06,OUT045,2712.2341
FDD59,OUT035,1147.511
FDM14,OUT045,1559.9336
FDO10,OUT018,675.57623
FDU35,OUT013,1565.983
NCA30,OUT018,2409.801
NCO41,OUT049,1926.5483
FDI24,OUT046,893.8188
FDZ16,OUT046,4406.462
FDV47,OUT046,438.77402
FDV16,OUT045,617.6745
FDZ22,OUT035,1203.6615
FDO20,OUT010,2320.0261
FDW38,OUT013,872.21924
FDW52,OUT045,2477.9465
FDT43,OUT019,141.68645
NCS29,OUT045,5091.3574
NCC31,OUT017,3050.7776
FDA21,OUT017,4423.08
FDQ55,OUT046,1823.0538
NCE54,OUT049,1247.9578
FDD45,OUT017,1891.4304
NCP17,OUT017,935.4589
FDR47,OUT035,4404.4546
DRM35,OUT013,3875.465
FDR47,OUT019,426.35355
FDX19,OUT010,2993.4814
FDV22,OUT027,2241.1519
FDQ46,OUT027,1968.0432
DRO47,OUT045,1613.8364
FDB44,OUT010,1913.7457
FDN02,OUT010,2788.589
FDW10,OUT045,881.5494
FDJ41,OUT019,775.85364
FDM50,OUT046,898.01447
FDW10,OUT035,2535.6838
FDY48,OUT049,1553.1677
NCE30,OUT027,3017.943
FDO04,OUT045,839.07074
FDQ26,OUT010,682.4292
NCX29,OUT018,1278.7328
FDE39,OUT046,1756.0453
NCR54,OUT027,2673.92
NCP55,OUT027,1044.2523
FDX22,OUT017,3209.5486
FDI05,OUT035,1128.3444
FDC51,OUT027,2140.4067
FDC10,OUT013,2430.861
FDJ46,OUT045,2622.2908
FDV10,OUT010,412.34586
FDX12,OUT027,3406.0747
